fiscal_year,available_from,code,net_income,equity,shares,EPS,BPS,ROE
2023,2024-03-30,267270,127451683000.0,1771073331000.0,160000000.0,796.57301875,11069.20831875,0.0719629621027815
2024,2025-03-31,267270,85966730000.0,1793830435000.0,160000000.0,537.2920625,11211.44021875,0.04792355415688997
2025,2026-03-31,267270,87034895000.0,1930295930000.0,160000000.0,543.96809375,12064.3495625,0.04508888696667355
2023,2024-03-30,088350,825980778277.0,15475087526211.0,1500000000.0,550.6538521846667,10316.725017474,0.053374869568782166
2024,2025-03-31,088350,866000982115.0,14278000736715.0,1500000000.0,577.3339880766666,9518.66715781,0.0606528181419778
2025,2026-03-31,088350,836319000000.0,16623385000000.0,1500000000.0,557.546,11082.256666666666,0.05030978949233264
2019,2020-03-30,001040,323842817000.0,14615084935000.0,80000000.0,4048.0352125,182688.5616875,0.022158120766336827
2020,2021-03-31,001040,204007798000.0,15396226075000.0,80000000.0,2550.097475,192452.8259375,0.013250506780441648
2021,2022-03-31,001040,806961658000.0,16463530116000.0,80000000.0,10087.020725,205794.12645,0.04901510504212935
2022,2023-03-31,001040,686845690000.0,17733633488000.0,80000000.0,8585.571125,221670.4186,0.03873124424640754
2023,2024-03-30,001040,524667990000.0,17892818574000.0,80000000.0,6558.349875,223660.232175,0.02932282512283411
2024,2025-03-31,001040,151195776000.0,17746385936000.0,80000000.0,1889.9472,221829.8242,0.008519806598665644
2025,2026-03-31,001040,142631457000.0,17017052447000.0,80000000.0,1782.8932125,212713.1555875,0.008381678169249871
2019,2020-03-30,007660,-91099124274.0,76024871249.0,100000000.0,-910.99124274,760.24871249,-1.1982805465809754
2020,2021-03-31,007660,-13504623004.0,65108814354.0,100000000.0,-135.04623004,651.08814354,-0.20741620221456752
2021,2022-03-31,007660,-3603718792.0,125491909633.0,100000000.0,-36.03718792,1254.91909633,-0.028716741999855164
2022,2023-03-31,007660,102473037692.0,222328078478.0,100000000.0,1024.73037692,2223.28078478,0.4609091141051714
2023,2024-03-30,007660,47723051484.0,266778163292.0,100000000.0,477.23051484,2667.78163292,0.1788866483489696
2024,2025-03-31,007660,74034111779.0,327526708412.0,100000000.0,740.34111779,3275.26708412,0.22603992247823512
2025,2026-03-31,007660,160482561697.0,756197181444.0,100000000.0,1604.82561697,7561.97181444,0.2122231682886595
2019,2020-03-30,012450,162427318272.0,2855355292247.0,200000000.0,812.13659136,14276.776461235,0.056885151460145986
2020,2021-03-31,012450,164739761653.0,2989725530836.0,200000000.0,823.698808265,14948.62765418,0.05510196837598492
2021,2022-03-31,012450,301762016281.0,3931558526792.0,200000000.0,1508.810081405,19657.79263396,0.07675378968025338
2022,2023-03-31,012450,152027954710.0,3923783553861.0,200000000.0,760.13977355,19618.917769305,0.03874524489517384
2023,2024-03-30,012450,159408602729.0,4684225317909.0,200000000.0,797.043013645,23421.126589545,0.03403094255938967
2024,2025-03-31,012450,2539873460538.0,11364316747310.0,200000000.0,12699.36730269,56821.58373655,0.2234954830117
2025,2026-03-31,012450,1404962303000.0,16788184672000.0,200000000.0,7024.811515,83940.92336,0.08368756541874667
2019,2020-03-30,009540,213081106000.0,12926315162000.0,120000000.0,1775.6758833333333,107719.29301666666,0.01648428831647266
2020,2021-03-31,009540,-835177677000.0,12421225434000.0,120000000.0,-6959.813975,103510.21195,-0.06723794535713923
2021,2022-03-31,009540,-1141204413000.0,12413755304000.0,120000000.0,-9510.036775,103447.96086666666,-0.0919306354163657
2022,2023-03-31,009540,-295177096000.0,12312129810000.0,100000000.0,-2951.77096,123121.2981,-0.023974495116210928
2023,2024-03-30,009540,144930284000.0,12370102932000.0,100000000.0,1449.30284,123701.02932,0.01171617445680928
2024,2025-03-31,009540,1454580111000.0,14155813204000.0,100000000.0,14545.80111,141558.13204,0.10275496646063259
2025,2026-03-31,009540,2928395265000.0,16908352832000.0,100000000.0,29283.95265,169083.52832,0.17319222600192308
2019,2020-03-30,010130,638613351819.0,6838391895409.0,48000000.0,13304.4448295625,142466.49782102084,0.09338648056244588
2020,2021-03-31,010130,574828670832.0,7087028686312.0,48000000.0,11975.597309,147646.43096483333,0.08110996812278089
2021,2022-03-31,010130,811106029144.0,7734234462824.0,48000000.0,16898.042273833333,161129.88464216667,0.10487218005126793
2022,2023-03-31,010130,798264387415.0,9231732116548.0,48000000.0,16630.508071145832,192327.75242808333,0.08646962209660533
2023,2024-03-30,010130,533378688122.0,9642002868870.0,48000000.0,11112.056002541667,200875.059768125,0.05531824615444339
2024,2025-03-31,010130,194781564506.0,7595427776993.0,48000000.0,4057.9492605416667,158238.07868735417,0.025644581217137617
2025,2026-03-31,010130,770249337092.0,11184217875641.0,48000000.0,16046.861189416666,233004.53907585418,0.06886930723779867
2023,2024-03-30,402340,-1314834000000.0,15816517000000.0,430000000.0,-3057.753488372093,36782.597674418605,-0.08313043889498554
2024,2025-03-31,402340,3650515000000.0,19585415000000.0,430000000.0,8489.56976744186,45547.476744186046,0.18638946379231688
2025,2026-03-31,402340,8818695000000.0,27983163000000.0,430000000.0,20508.593023255813,65077.12325581395,0.3151428950329882
2019,2020-03-30,003490,-622761502186.0,2780792692635.0,250000000.0,-2491.046008744,11123.17077054,-0.22395107115873816
2020,2021-03-31,003490,-230018634965.0,3311724114318.0,700000000.0,-328.59804995,4731.034449025714,-0.06945585653422369
2021,2022-03-31,003490,578782033232.0,6865689155499.0,700000000.0,826.8314760457143,9808.12736499857,0.08430064631872108
2022,2023-03-31,003490,1729502852463.0,9292460206825.0,685000000.0,2524.8216824277374,13565.635338430657,0.1861189409444808
2023,2024-03-30,003490,1129105735756.0,9815208241633.0,685000000.0,1648.329541249635,14328.771155668614,0.11503635052455552
2024,2025-03-31,003490,1381858075058.0,10963191867177.0,685000000.0,2017.3110584788321,16004.65966011241,0.12604523315834532
2025,2026-03-31,003490,647272880287.0,11459098427293.0,685000000.0,944.9239128277372,16728.610842763504,0.056485497911889934
2019,2020-03-30,011790,67392287037.0,1726373836870.0,88000000.0,765.8214436022728,19617.884509886364,0.03903690243544556
2020,2021-03-31,011790,73620866788.0,1915113581068.0,88000000.0,836.6007589545454,21762.654330318182,0.03844203681483158
2021,2022-03-31,011790,342340322117.0,2282360691902.0,88000000.0,3890.2309331477272,25935.916953431817,0.14999396166068366
2022,2023-03-31,011790,-24636826941.0,2241850761208.0,88000000.0,-279.96394251136365,25475.57683190909,-0.010989503568794507
2023,2024-03-30,011790,-326360017026.0,2524424248940.0,88000000.0,-3708.636557113636,28686.6391925,-0.12928097056706606
2024,2025-03-31,011790,-455055541599.0,2292732707978.0,88000000.0,-5171.085699988636,26053.780772477272,-0.19847736284982004
2025,2026-03-31,011790,-719360650768.0,2025734428681.0,88000000.0,-8174.552849636364,23019.709416829544,-0.3551110355745849
2023,2024-03-30,024110,2675188000000.0,31816761000000.0,2000000000.0,1337.594,15908.3805,0.08408109172395015
2024,2025-03-31,024110,2654338000000.0,34231091000000.0,2000000000.0,1327.169,17115.5455,0.07754172953470867
2025,2026-03-31,024110,2718868000000.0,36856024000000.0,2000000000.0,1359.434,18428.012,0.07376997583895648
2019,2020-03-30,002790,282404951730.0,6480146830239.0,270000000.0,1045.9442656666668,24000.5438157,0.04358002359023466
2020,2021-03-31,002790,22047682158.0,6272042778122.0,270000000.0,81.65808206666667,23229.78806711852,0.0035152314705037143
2021,2022-03-31,002790,291978846416.0,6475624778281.0,270000000.0,1081.403134874074,23983.795475114814,0.0450889074665484
2022,2023-03-31,002790,149222412761.0,6533503340963.0,270000000.0,552.6756028185185,24198.160522085185,0.022839570896891207
2023,2024-03-30,002790,234714547925.0,6525132028648.0,270000000.0,869.313140462963,24167.15566165926,0.03597085038195504
2024,2025-03-31,002790,652873028811.0,6991700107789.0,270000000.0,2418.0482548555556,25895.185584403705,0.0933782940838204
2025,2026-03-31,002790,292155732971.0,7235423628719.0,270000000.0,1082.0582702629629,26797.86529155185,0.04037852487466928
2019,2020-03-30,010060,-807386477000.0,2685723472000.0,100000000.0,-8073.86477,26857.23472,-0.30062159616111067
2020,2021-03-31,010060,-251164047000.0,2385728643000.0,100000000.0,-2511.64047,23857.28643,-0.10527770949011488
2021,2022-03-31,010060,652075833000.0,3123792411000.0,100000000.0,6520.75833,31237.92411,0.20874493154660526
2022,2023-03-31,010060,877756345000.0,4011397366000.0,100000000.0,8777.56345,40113.97366,0.21881560586336588
2023,2024-03-30,010060,710344635000.0,3814932634000.0,100000000.0,7103.44635,38149.32634,0.18620109531402015
2024,2025-03-31,010060,113723638000.0,4835541342000.0,100000000.0,1137.23638,48355.41342,0.023518284708318394
2025,2026-03-31,010060,-146247800000.0,4731526377000.0,100000000.0,-1462.478,47315.26377,-0.030909222172132888
2019,2020-03-30,017670,861942000000.0,22823536000000.0,220000000.0,3917.918181818182,103743.34545454546,0.0377654890986217
2020,2021-03-31,017670,1500538000000.0,24396243000000.0,220000000.0,6820.627272727273,110892.01363636364,0.061506929571081906
2021,2022-03-31,017670,2418989000000.0,12335138000000.0,670000000.0,3610.431343283582,18410.653731343282,0.19610554823140203
2022,2023-03-31,017670,947831000000.0,12155196000000.0,670000000.0,1414.6731343283582,18142.08358208955,0.07797743450619801
2023,2024-03-30,017670,1145937000000.0,12228399000000.0,670000000.0,1710.3537313432835,18251.341791044775,0.0937111227724905
2024,2025-03-31,017670,1387095000000.0,11827634000000.0,670000000.0,2070.291044776119,17653.185074626865,0.11727577975442934
2025,2026-03-31,017670,375084000000.0,12955292000000.0,670000000.0,559.8268656716418,19336.25671641791,0.02895218417307769
2019,2020-03-30,009420,19174349790.0,140417490513.0,90000000.0,213.048331,1560.1943390333333,0.1365524317515475
2020,2021-03-31,009420,19764498918.0,181273482965.0,90000000.0,219.60554353333333,2014.1498107222221,0.10903138503614507
2021,2022-03-31,009420,8896137176.0,163492143709.0,90000000.0,98.84596862222222,1816.5793745444444,0.05441323952442787
2022,2023-03-31,009420,251473643.0,168256460626.0,90000000.0,2.794151588888889,1869.5162291777779,0.0014945853613251435
2023,2024-03-30,009420,3508607559.0,186218369830.0,90000000.0,38.98452843333333,2069.0929981111112,0.01884136115144296
2024,2025-03-31,009420,-1804843479.0,168351403333.0,90000000.0,-20.053816433333335,1870.5711481444444,-0.010720691620431638
2025,2026-03-31,009420,-5559162634.0,161681400836.0,90000000.0,-61.76847371111111,1796.4600092888888,-0.03438343931494559
2024,2025-03-31,001720,149387962241.0,1688472265975.0,48000000.0,3112.249213354167,35176.50554114583,0.08847522417238915
2025,2026-03-31,001720,112278184228.0,1832693975299.0,48000000.0,2339.1288380833334,38181.124485395834,0.06126401119951413
2019,2020-03-30,005440,63939929000.0,2116376181000.0,200000000.0,319.699645,10581.880905,0.03021198668461106
2020,2021-03-31,005440,81562551000.0,2190177890000.0,200000000.0,407.812755,10950.88945,0.03724014901821514
2021,2022-03-31,005440,41339272000.0,2210470978000.0,200000000.0,206.69636,11052.35489,0.018701567408680994
2022,2023-03-31,005440,42329790000.0,2195929864000.0,200000000.0,211.64895,10979.64932,0.019276476309172324
2023,2024-03-30,005440,1100908213000.0,3520953816000.0,400000000.0,2752.2705325,8802.38454,0.3126732898333478
2024,2025-03-31,005440,791959780000.0,6992188963000.0,400000000.0,1979.89945,17480.4724075,0.11326349791041825
2025,2026-03-31,005440,518661888000.0,7306462632000.0,400000000.0,1296.65472,18266.15658,0.0709867297108213
2019,2020-03-30,000150,313824054551.0,6603648311679.0,400000000.0,784.5601363775,16509.1207791975,0.04752282976608262
2020,2021-03-31,000150,-748000892784.0,7709528729880.0,400000000.0,-1870.00223196,19273.8218247,-0.09702290749432654
2021,2022-03-31,000150,656730965019.0,8497052936499.0,400000000.0,1641.8274125475,21242.6323412475,0.07728926369259384
2022,2023-03-31,000150,-581168717784.0,10297815766057.0,400000000.0,-1452.92179446,25744.5394151425,-0.05643611528763323
2023,2024-03-30,000150,272073643932.0,11206738545707.0,400000000.0,680.18410983,28016.8463642675,0.024277682826483366
2024,2025-03-31,000150,302227000000.0,11889482000000.0,400000000.0,755.5675,29723.705,0.025419694482905143
2025,2026-03-31,000150,249511000000.0,12234321000000.0,400000000.0,623.7775,30585.8025,0.020394347998552595
2019,2020-03-30,000240,170604909376.0,3394133166855.0,250000000.0,682.419637504,13576.53266742,0.050264648141098815
2020,2021-03-31,000240,145757718049.0,3500498597215.0,250000000.0,583.030872196,14001.99438886,0.04163913054127917
2021,2022-03-31,000240,201000675808.0,3735469202373.0,250000000.0,804.002703232,14941.876809492,0.05380868236855279
2022,2023-03-31,000240,163859841867.0,3856441131880.0,250000000.0,655.439367468,15425.76452752,0.04248991136216799
2023,2024-03-30,000240,187234321156.0,4016691459374.0,250000000.0,748.937284624,16066.765837496,0.04661406609139463
2024,2025-03-31,000240,350713050064.0,4452873418433.0,250000000.0,1402.852200256,17811.493673732,0.07876106439769819
2025,2026-03-31,000240,347229288109.0,4781079225610.0,250000000.0,1388.917152436,19124.31690244,0.07262571309194282
2019,2020-03-30,028670,147727000000.0,2899531000000.0,3000000000.0,49.242333333333335,966.5103333333333,0.050948584443484136
2020,2021-03-31,028670,90722000000.0,2806652000000.0,3000000000.0,30.240666666666666,935.5506666666666,0.03232392188272718
2021,2022-03-31,028670,549305000000.0,3596837000000.0,3000000000.0,183.10166666666666,1198.9456666666667,0.1527189027470525
2022,2023-03-31,028670,677081000000.0,4492604000000.0,3000000000.0,225.69366666666667,1497.5346666666667,0.15071014494043988
2023,2024-03-30,028670,245041000000.0,4713351000000.0,3000000000.0,81.68033333333334,1571.117,0.05198870188110327
2024,2025-03-31,028670,268143000000.0,5653383000000.0,3000000000.0,89.381,1884.461,0.04743053849350026
2025,2026-03-31,028670,301407000000.0,5723482000000.0,3000000000.0,100.469,1907.8273333333334,0.05266147425640545
2019,2020-03-30,011200,-589837000000.0,1090309000000.0,1940000000.0,-304.0396907216495,562.0149484536082,-0.5409815015743243
2020,2021-03-31,011200,123966000000.0,1688548000000.0,1940000000.0,63.9,870.3855670103093,0.07341573944003961
2021,2022-03-31,011200,5337151000000.0,10358294000000.0,1940000000.0,2751.108762886598,5339.326804123712,0.5152538632326906
2022,2023-03-31,011200,10085439000000.0,20687912000000.0,1940000000.0,5198.679896907216,10663.872164948454,0.4875039588335449
2023,2024-03-30,011200,968692000000.0,21440813000000.0,1940000000.0,499.3257731958763,11051.965463917526,0.04517981664221408
2024,2025-03-31,011200,3782129000000.0,27855544000000.0,1940000000.0,1949.551030927835,14358.527835051547,0.1357765262096479
2025,2026-03-31,011200,1878732000000.0,26571277000000.0,1940000000.0,968.418556701031,13696.534536082474,0.07070537106665968
2019,2020-03-30,003230,60028836929.0,287637665024.0,13000000.0,4617.602840692308,22125.974232615386,0.2086960236031373
2020,2021-03-31,003230,67973728472.0,347275512898.0,13000000.0,5228.748344,26713.500992153848,0.19573429725799554
2021,2022-03-31,003230,56657565902.0,395691449960.0,13000000.0,4358.2743001538465,30437.803843076923,0.14318622731860253
2022,2023-03-31,003230,80271060994.0,454763741502.0,13000000.0,6174.696999538462,34981.82626938461,0.17651156780635066
2023,2024-03-30,003230,126591199633.0,576790316113.0,13000000.0,9737.784587153847,44368.485854846156,0.2194752513982903
2024,2025-03-31,003230,271255665463.0,828033342607.0,13000000.0,20865.820420230768,63694.87250823077,0.3275902690210181
2025,2026-03-31,003230,388673674725.0,1271540001153.0,13000000.0,29897.974978846152,97810.76931946154,0.3056716063769607
2025,2026-03-31,439260,248774797154.0,1092384070191.0,200000000.0,1243.87398577,5461.920350955,0.2277356508050346
2020,2021-03-31,302440,32889711957.0,263790244281.0,300000000.0,109.63237319,879.30081427,0.12468130520385945
2021,2022-03-31,302440,355139276839.0,1601311948494.0,300000000.0,1183.7975894633332,5337.70649498,0.22178019540352584
2022,2023-03-31,302440,122451949931.0,1741701996063.0,300000000.0,408.1731664366667,5805.67332021,0.07030591353043998
2023,2024-03-30,302440,22317719237.0,1703855316376.0,300000000.0,74.39239745666667,5679.517721253334,0.013098365232365195
2024,2025-03-31,302440,-50117070464.0,2022452177574.0,300000000.0,-167.05690154666667,6741.50725858,-0.024780348835796516
2025,2026-03-31,302440,-56173210192.0,2037454202719.0,300000000.0,-187.24403397333333,6791.514009063333,-0.027570293416674777
2020,2021-03-31,373220,-451771000000.0,7565405000000.0,800000000.0,-564.71375,9456.75625,-0.0597153754491663
2021,2022-03-31,373220,929868000000.0,8742373000000.0,800000000.0,1162.335,10927.96625,0.10636334093729471
2022,2023-03-31,373220,779826000000.0,20593762000000.0,800000000.0,974.7825,25742.2025,0.037867097813405824
2023,2024-03-30,373220,1637985000000.0,24373509000000.0,800000000.0,2047.48125,30466.88625,0.06720349540150333
2024,2025-03-31,373220,338602000000.0,30966543000000.0,800000000.0,423.2525,38708.17875,0.010934446250587287
2025,2026-03-31,373220,80803000000.0,29321676000000.0,800000000.0,101.00375,36652.095,0.0027557428845472543
2019,2020-03-30,051600,153331330778.0,1063418078377.0,300000000.0,511.10443592666667,3544.7269279233333,0.14418725231003776
2020,2021-03-31,051600,87058311859.0,1051681746519.0,300000000.0,290.19437286333334,3505.60582173,0.08278009212117401
2021,2022-03-31,051600,98680314610.0,1111995040464.0,300000000.0,328.93438203333335,3706.65013488,0.08874168590610247
2022,2023-03-31,051600,100181910047.0,1215733220155.0,300000000.0,333.9397001566667,4052.444067183333,0.08240451801936226
2023,2024-03-30,051600,162677361139.0,1272596407940.0,300000000.0,542.2578704633333,4241.988026466666,0.12783107049809453
2024,2025-03-31,051600,172441205945.0,1328473540425.0,300000000.0,574.8040198166667,4428.24513475,0.12980401995047133
2025,2026-03-31,051600,124251563177.0,1345856312213.0,300000000.0,414.1718772566667,4486.187707376666,0.09232156661114319
2021,2022-03-31,375500,635835953637.0,4497147166036.0,90000000.0,7064.8439293,49968.30184484444,0.14138651241815067
2022,2023-03-31,375500,431557865893.0,4692476509428.0,90000000.0,4795.087398811111,52138.627882533336,0.0919680396962937
2023,2024-03-30,375500,202169475522.0,4768781215299.0,90000000.0,2246.3275058,52986.45794776667,0.04239437004855843
2024,2025-03-31,375500,229223745163.0,4845710111118.0,90000000.0,2546.9305018111113,53841.22345686667,0.04730446929482408
2025,2026-03-31,375500,370189019489.0,5244091831162.0,90000000.0,4113.211327655556,58267.68701291111,0.0705916355791528
2024,2025-03-31,462870,147973272692.0,764404135605.0,1000000000.0,147.973272692,764.404135605,0.19357989550237606
2025,2026-03-31,462870,191430447697.0,921190987215.0,1000000000.0,191.430447697,921.190987215,0.2078075560375857
2019,2020-03-30,000880,231054000000.0,18263971000000.0,200000000.0,1155.27,91319.855,0.012650808523513316
2020,2021-03-31,000880,740501000000.0,18507198000000.0,200000000.0,3702.505,92535.99,0.04001151335820798
2021,2022-03-31,000880,2162057000000.0,21047257000000.0,200000000.0,10810.285,105236.285,0.10272393214944826
2022,2023-03-31,000880,2243337000000.0,20878827000000.0,200000000.0,11216.685,104394.135,0.10744554758751533
2023,2024-03-30,000880,1635515000000.0,33198739000000.0,200000000.0,8177.575,165993.695,0.049264371155783956
2024,2025-03-31,000880,1690434000000.0,39561774000000.0,200000000.0,8452.17,197808.87,0.0427289736805028
2025,2026-03-31,000880,1991600000000.0,48435327000000.0,200000000.0,9958.0,242176.635,0.04111874789242158
2023,2024-03-30,064400,332352235000.0,1868256263000.0,400000000.0,830.8805875,4670.6406575,0.1778943507815769
2024,2025-03-31,064400,364914430000.0,2122810399000.0,400000000.0,912.286075,5307.0259975,0.17190156510063337
2025,2026-03-31,064400,439157596000.0,2941438973000.0,400000000.0,1097.89399,7353.5974325,0.14930025746959463
2023,2024-03-30,086790,3468356000000.0,40181717000000.0,800000000.0,4335.445,50227.14625,0.08631676939041703
2024,2025-03-31,086790,3768529000000.0,43576927000000.0,800000000.0,4710.66125,54471.15875,0.08647991630983984
2025,2026-03-31,086790,4036638000000.0,45645554000000.0,800000000.0,5045.7975,57056.9425,0.0884344179501031
2019,2020-03-30,004020,25613298147.0,17233740124645.0,300000000.0,85.37766049,57445.80041548333,0.0014862298004814328
2020,2021-03-31,004020,-440119749803.0,16693031341559.0,300000000.0,-1467.0658326766666,55643.43780519666,-0.026365477952903442
2021,2022-03-31,004020,1505154568208.0,18260404159820.0,300000000.0,5017.181894026667,60868.01386606666,0.08242723189664806
2022,2023-03-31,004020,1038192930309.0,19128542977421.0,300000000.0,3460.64310103,63761.80992473667,0.05427454310213093
2023,2024-03-30,004020,442983461011.0,19496000328022.0,300000000.0,1476.6115367033333,64986.66776007333,0.022721761056512232
2024,2025-03-31,004020,8814214272.0,19333565136259.0,300000000.0,29.38071424,64445.21712086333,0.0004559021685798365
2025,2026-03-31,004020,1389012026.0,19840176064055.0,300000000.0,4.630040086666667,66133.92021351667,7.001006551128908e-05
2019,2020-03-30,251270,169769227460.0,4648340954892.0,200000000.0,848.8461373,23241.70477446,0.03652254193645837
2020,2021-03-31,251270,338047021964.0,5650596134173.0,200000000.0,1690.23510982,28252.980670865,0.05982501915498785
2021,2022-03-31,251270,249178251759.0,6007658886345.0,200000000.0,1245.891258795,30038.294431725,0.041476764322515916
2022,2023-03-31,251270,-886357560393.0,5621808454658.0,200000000.0,-4431.787801965,28109.04227329,-0.15766413379996974
2023,2024-03-30,251270,-303885236393.0,5079044788538.0,200000000.0,-1519.426181965,25395.22394269,-0.059831178704859024
2024,2025-03-31,251270,3216188118.0,5473860209795.0,200000000.0,16.08094059,27369.301048975,0.0005875539372095965
2025,2026-03-31,251270,230818642770.0,5492482877191.0,200000000.0,1154.09321385,27462.414385955,0.042024462876076675
2023,2024-03-30,005940,553048000000.0,7613428000000.0,900000000.0,614.4977777777777,8459.364444444445,0.07264112828019126
2024,2025-03-31,005940,686638000000.0,8119369000000.0,900000000.0,762.9311111111111,9021.521111111111,0.0845679017667506
2025,2026-03-31,005940,1031501000000.0,9438104000000.0,900000000.0,1146.1122222222223,10486.782222222222,0.10929112457332532
2019,2020-03-30,073240,-43403023052.0,1292634167173.0,400000000.0,-108.50755763,3231.5854179325,-0.033577190015735635
2020,2021-03-31,073240,-82939299960.0,1167594660015.0,400000000.0,-207.3482499,2918.9866500375,-0.07103432620952077
2021,2022-03-31,073240,-71850672717.0,1281567868390.0,400000000.0,-179.6266817925,3203.919670975,-0.05606466461059461
2022,2023-03-31,073240,-77469716124.0,1244555611275.0,400000000.0,-193.67429031,3111.3890281875,-0.06224688991168118
2023,2024-03-30,073240,171848469734.0,1399056998591.0,400000000.0,429.621174335,3497.6424964775,0.1228316429617019
2024,2025-03-31,073240,351617959521.0,1904822013747.0,400000000.0,879.0448988025,4762.0550343675,0.18459360348809062
2025,2026-03-31,073240,376772981397.0,2238707317451.0,400000000.0,941.9324534925,5596.7682936275,0.16829934777985853
2019,2020-03-30,000270,1826659000000.0,28978138000000.0,820000000.0,2227.6329268292684,35339.19268292683,0.06303576164900589
2020,2021-03-31,000270,1487585000000.0,29891672000000.0,820000000.0,1814.128048780488,36453.25853658537,0.049765867897921534
2021,2022-03-31,000270,4760311000000.0,34912556000000.0,820000000.0,5805.257317073171,42576.28780487805,0.1363495414085408
2022,2023-03-31,000270,5408976000000.0,39343081000000.0,820000000.0,6596.312195121951,47979.36707317073,0.13748226784780784
2023,2024-03-30,000270,8777817000000.0,46558235000000.0,820000000.0,10704.654878048781,56778.33536585366,0.18853414438927937
2024,2025-03-31,000270,9775005000000.0,55840309000000.0,820000000.0,11920.737804878048,68097.93780487805,0.17505284578564922
2025,2026-03-31,000270,7554174000000.0,61190464000000.0,820000000.0,9212.40731707317,74622.51707317073,0.12345345183197173
