date,005930,000660,402340,005935,009150,005380,373220,032830,105560,207940,028260,000270,329180,055550,034020,012450,034730,012330,068270,086790,006400,267260,010120,035420,066570,000810,298040,042660,005490,009540,006800,015760,316140,000150,010130,042700,010140,064350,138040,017670,051910,011200,033780,011070,096770,024110,079550,267250,035720,018260,003550,010950,086280,047810,278470,030200,272210,003670,071050,307950,000720,005940,259960,323410,006260,005830,016360,003490,0126Z0,352820,180640,161390,443060,039490,047050,028050,003230,007660,078930,090430,047040,005387,064400,000880,326030,021240,032640,267270,241560,353200,004170,001440,062040,029780,138930,034220,009830,000100,271560,036570,000990,377300,128940,175330,088980,454910,005385,011790,023530,000500,001040,066970,088350,052690,002380,082740,111770,018880,010060,051900,069960,004020,012510,001450,103590,035250,336260,251270,022100,036460,031210,009420,383220,011780,302440,097950,139130,028670,012750,014680,006360,017800,450080,011170,004800,005850,026960,001720,161890,085620,483650,009970,375500,003690,000240,081660,004990,204320,489790,008930,139480,073240,279570,005440,007070,004370,030000,282330,007340,071970,051600,462870,018670,008770,192820,281820,457190,020150,002790,000155,439260,103140,00680K,007810,001740,395400,000120,011210,112610,120110,009155,001800,023590,097230,069620,006040,020560,093370,475150,006280
2025-04-23,11148692,3857373,268289.0,831765,196893,607448,231174.0,132643,942291,58218,148918,1212681,213650.0,1135450,3008282,194175,115077,171554,351440,660183,532051,599004,1754005,391879,395586,52900,49959,2700319,284877,186906,1440602,2241147,1128943.0,140521,14436,4533237,3820358,1366494,166479,610123,293033,1367125,303594,138530,278213,682479,200239,119922,687852,78977,219416,84562,119595,884042,217400.0,340467,3083528.0,297620,148062,27583.0,527297,422798,132795.0,430642.0,139978,160388,216810,928709,,112877.0,36624,202939,41375.0,59988,275155,1183477,44985,703766,243853,155387,517936,91669,222403.0,245130,95120.0,98373,860722,108086,134031,159324.0,24699,849612,251989.0,39726,562480,857993,3490614,260595,106616,126117,124519,127774.0,36801,220862,717419,162641.0,48895,303772,48728,833812,123387,620208,693754,83440,26101,1475342,36824,1076346,102077,24432,59556,548874,196829.0,265575,506726,260816,866892.0,79408,1043916,509941,111324.0,148292,77181.0,52895,120705.0,28832,473834,684996,33279,46641,201502,155812,562113.0,91793,13601,303796,107855,6062,166860,15383,,6670,75733.0,194344,114966,106295,150212,192835,1271973.0,35846,173418,393940,,32685,189113,20940,145236,17668,118100,339727,112022,103113.0,8748,105520,50243,469321,231467.0,98894,63017,19449,,168091,579500,63080,379295,172773.0,61834,67337,264786,68566,5683,94980,46198,1070014,16166,47949,78636,265805,3916594.0,18375
2025-04-24,10580377,3162156,165113.0,1041499,153151,642753,167826.0,118609,1093828,82650,136552,908535,636260.0,673535,7151830,167510,76335,142931,354379,739153,330284,324948,800010,417055,366155,34841,33704,2616604,209451,638799,637115,1897743,1015306.0,115591,13628,2444483,6597321,1186038,146866,375945,163801,1126509,232176,293980,183307,813052,166132,81393,497262,331275,118743,128276,113846,509538,689787.0,314937,1434412.0,292943,105664,36084.0,1011208,369329,98340.0,366622.0,98559,146674,158294,675794,,74368.0,31238,180633,129491.0,43637,869464,1359322,37556,576893,163473,390940,382198,84137,211607.0,549592,98651.0,180016,761137,133977,123621,147394.0,32352,325618,127822.0,49020,842239,683767,9648145,212330,69880,120088,68062,96103.0,19346,210747,693787,101580.0,49189,241022,56962,464210,165884,216794,459042,85357,12565,1161603,40004,761149,325938,20278,49367,381125,156000.0,187766,384563,369571,182984.0,101699,784425,391177,165070.0,107859,62275.0,55725,62135.0,32128,502532,485301,21907,46908,257018,275488,409928.0,73911,17112,259449,163070,4330,572124,38902,,8527,114049.0,207159,64183,85838,69810,180197,697961.0,47264,228741,131031,,52693,80019,20548,178064,41491,101714,1036676,75624,94941.0,9814,73862,63307,227118,169184.0,54410,164234,17076,,98681,396354,80601,163132,114799.0,46814,39395,220707,43759,2796,119830,27499,2009394,11327,36109,45060,241536,1452240.0,14047
2025-04-25,12183303,3507810,543463.0,596790,168263,528739,104822.0,148408,1432921,63585,159021,1356631,715017.0,1675511,6572442,245851,116842,161180,298704,829472,328738,275583,2280770,391764,555142,38979,64556,7364955,195750,594024,978790,1442057,1855981.0,207207,10879,1602496,14117412,981508,200574,488076,201389,1776211,272425,121197,208145,716691,79947,265174,16562277,143492,133229,149758,128290,424369,297854.0,324084,2845964.0,316740,102130,21340.0,479374,454534,129191.0,470417.0,236057,158783,187374,676689,,172035.0,64506,299925,188989.0,80214,722552,1119043,33816,491622,131306,271925,825527,82010,139114.0,527981,116713.0,129474,1055551,51930,177518,176365.0,11840,553813,248273.0,61449,995056,613032,11462717,264547,135948,58442,116051,235480.0,19447,736677,616936,138267.0,54500,236432,34224,222712,125567,214749,529893,218542,17251,2121725,27495,597527,309928,24511,32427,507164,166633.0,324407,374901,407889,376717.0,96226,593025,437912,121849.0,152392,39917.0,60707,76430.0,23481,443354,860129,27412,40849,265327,196618,440201.0,92889,14374,177043,59068,6074,242945,34462,,5872,70857.0,187798,107252,102195,81849,140578,1575716.0,62686,221856,281063,,160371,131317,16616,123026,53432,189842,1000466,111761,113109.0,6805,74588,61363,186512,175239.0,55271,101521,34877,,212765,666265,49227,205394,176643.0,55975,38012,208002,56397,7369,122337,28701,2302776,15231,79295,36790,290472,960670.0,18674
2025-04-28,9341518,2455710,269661.0,567522,155015,450993,132948.0,120708,623326,38944,115074,572742,327432.0,965057,4927227,336411,85531,100735,434953,623880,327979,138591,1175475,313415,244338,43137,69865,6344048,187829,367980,717598,1361623,2661923.0,186999,44378,1795012,24860498,1138465,199285,3257168,246442,1110071,210257,66345,168590,597908,226035,166774,1779369,201789,69411,169353,106970,658332,185061.0,518085,7353094.0,220130,101458,42980.0,1002607,436699,115515.0,449766.0,140791,103064,298046,389757,,318665.0,42529,155986,174491.0,72990,270845,651976,23219,536223,117628,199539,1384329,69113,1030694.0,502193,168034.0,94917,2787689,80736,96205,118931.0,28337,365956,134782.0,56399,2372361,543846,3598590,325532,78421,105329,536755,233922.0,22417,340447,638179,103061.0,59578,139951,39095,159521,82725,250013,565392,121580,12830,2617120,23049,480888,135432,26226,41442,425987,116594.0,193696,286899,310988,118757.0,132318,437106,482302,116310.0,146502,34593.0,33536,70580.0,79247,445935,635549,26471,39896,509682,164864,357281.0,90934,36176,173139,45779,9016,152673,32219,,5431,173068.0,128670,89930,121764,69020,163402,3102738.0,53223,148315,300878,,81444,84634,16705,163154,28678,344581,764190,139205,92386.0,11854,1244862,59641,165483,210769.0,64748,79433,34899,,113771,395317,81976,224057,223230.0,40107,26077,99674,51190,3797,114416,37031,2201800,16473,55903,35693,196843,830320.0,18835
2025-04-29,10295518,1866386,181425.0,784172,236087,594224,154760.0,178586,1335130,42541,128705,808315,356915.0,1279248,5013948,274319,90892,172236,634210,764536,241248,366719,2789010,325432,339323,52991,92036,23657169,200752,299128,1670128,1948704,2227194.0,200287,23178,1208871,8316655,863674,195673,2448303,181044,2031119,193556,106933,261682,1191891,139651,151986,1787062,102970,165346,247492,142435,569067,264772.0,476869,4132275.0,237091,137877,129302.0,604744,925234,166709.0,381742.0,300440,148239,601156,545429,,288637.0,49539,193226,112148.0,82141,240441,774668,50137,603412,115617,431822,1709574,87961,477121.0,523149,122476.0,176288,1521114,100353,238129,141904.0,17722,780408,860686.0,62376,1975952,531979,4845254,457008,129766,101362,250640,185398.0,58274,351365,479779,117183.0,44738,182659,36478,292167,87159,152800,655245,115071,20250,1685330,17314,722756,95826,123973,37395,419082,222573.0,432721,1189545,231056,106895.0,99000,348546,288509,212504.0,137970,63230.0,53254,57927.0,54543,2055107,876516,22081,29395,283731,156652,242213.0,84699,17009,209748,43970,19477,132072,97489,,11028,100153.0,375592,63439,127821,48225,179063,1199568.0,89739,129214,252219,,130221,101378,20753,148469,29565,176830,636008,129948,96980.0,5095,241489,73973,141331,219582.0,52625,231737,33154,,92367,736944,72223,210571,209350.0,44499,36273,135455,50931,9259,205225,61280,1310759,54389,28825,51358,252233,429287.0,17367
2025-04-30,13014189,2354473,270802.0,1579729,612216,429791,471209.0,320413,1614509,37524,290974,1023836,302620.0,1685443,7230121,516970,90022,190763,475537,946487,606531,249861,1505395,523186,287038,108573,54331,5235325,195336,261518,6347041,1389732,2783375.0,175276,51452,731746,7953329,1919407,389903,1444315,252764,1455242,357380,108811,306828,1123006,185750,161220,1857478,109613,221444,86172,278400,750289,208412.0,515899,2981266.0,320131,207553,57287.0,745906,1393228,263173.0,445304.0,190142,150707,595245,1146263,,539397.0,44514,259901,64579.0,206701,270354,693997,21719,1084958,162313,566831,1201955,129032,315561.0,404157,142859.0,271331,2266654,83279,197212,437534.0,44170,643858,522008.0,47745,1604222,617406,3078688,265224,135789,100400,164577,265196.0,282647,464507,646151,103246.0,53259,153003,35957,217329,96007,221793,986318,153123,11078,1133052,25954,511133,122002,35007,34544,412997,103495.0,697666,711808,449011,159791.0,61950,330164,306378,312674.0,147258,94109.0,53991,47812.0,57084,721710,1694624,27554,47716,601687,141754,340431.0,104565,11292,157803,50599,39610,106684,116095,,9328,203151.0,463936,102217,121717,65472,124283,1116304.0,259396,102034,275196,,85977,163436,22486,357311,28780,250643,354782,144608,57369.0,9988,167097,65543,132782,170224.0,61805,263253,49458,,388799,1502472,40810,186150,220411.0,46289,51204,148714,69612,10282,251150,100141,830077,49384,55486,66587,162596,852024.0,18349
2025-05-02,22454204,3886874,279016.0,1497006,172181,464020,202479.0,187742,1764271,50260,212726,768903,167295.0,993916,11490437,272443,84960,138585,365191,561953,330151,402834,1851920,280801,202511,94438,52232,2513918,173041,198470,2032358,1507618,1996652.0,519569,16028,526966,3540289,827535,211656,1177967,377264,1027760,174752,68390,204897,803988,157050,111324,1350989,94377,146528,164757,548276,1053624,263413.0,619283,5031661.0,171794,114716,45772.0,670026,449136,214293.0,280848.0,148392,269409,375083,700870,,266554.0,52938,191536,102418.0,89891,276603,397573,34389,3875346,124633,348721,1941861,89260,212687.0,194995,90798.0,195260,1228333,72909,124811,192874.0,26368,564573,670922.0,33328,1052652,596735,2127628,167264,55472,75782,89943,127474.0,87564,425377,1240571,78366.0,32997,129592,53708,127242,102734,222908,635783,657086,16988,812308,39657,465318,53628,27802,26673,283124,116731.0,282409,674823,378233,175731.0,67805,311530,227711,175366.0,131781,64592.0,64830,54790.0,39070,419237,775188,31932,34151,422287,204757,243419.0,49053,13605,116650,64339,37820,82274,60094,,6676,95520.0,251334,63455,112884,88948,119603,783168.0,66326,95902,339528,,102733,92950,14129,149073,32756,98638,267608,171966,95663.0,6285,135767,57718,154086,140484.0,45457,181125,66916,,186968,1262545,19340,259863,204499.0,49850,36691,173793,53559,2176,176300,43636,569131,64570,33228,32223,204078,667630.0,16902
2025-05-07,17136991,3830097,275522.0,1252692,166753,666181,217160.0,130632,1441226,81448,222256,1093539,343132.0,1328471,12312853,475710,98611,158435,638359,1018156,405002,345682,1064465,622014,335932,90936,58272,2860249,282409,299358,1503337,3433375,2828783.0,178772,24904,684436,4638207,1509210,268791,1404200,369484,1381648,209308,90912,197243,942670,277389,211828,1891623,121371,171368,137445,368874,1082767,417344.0,1379548,5005866.0,258437,135016,33779.0,1242082,695511,142419.0,1048381.0,132596,256027,565677,5127876,,203802.0,95438,247165,124037.0,132778,241201,645204,81191,1127413,141309,232397,1593579,127297,260652.0,277687,422904.0,227430,1795485,78109,204638,155644.0,37080,573117,307576.0,64259,1064354,624469,1884898,402427,88595,94479,108298,279080.0,52863,437180,655739,115578.0,69451,136841,53975,203519,122942,181388,842829,335057,21101,818651,43841,361243,96235,38626,37190,363315,190435.0,310955,457409,846264,285646.0,120678,299891,182985,128617.0,180311,45907.0,160660,79321.0,53088,659180,1343636,51988,66502,443723,226176,301117.0,237601,23727,154892,61449,31277,94220,347502,,15838,268554.0,205636,93628,143746,74866,156099,777836.0,71952,102648,494376,,122296,233887,30341,191527,117064,140040,385668,147533,143892.0,4694,251425,67146,161093,205356.0,98676,73491,64638,,263861,1107526,22139,236686,193735.0,81638,62422,194675,99404,2434,165659,137802,606000,48170,56259,203008,268605,514860.0,59196
2025-05-08,16320532,5125330,230085.0,936538,259417,543972,384939.0,202056,1286335,46137,195550,1161546,316537.0,1398474,6334443,329382,211529,126993,402619,861049,584179,358792,1143435,1199556,367397,69869,83428,2192029,298053,266287,1467279,1895094,2169995.0,286592,33467,1491354,4469905,1503830,357191,1072531,371941,1987659,618900,130795,309396,838533,1292916,178373,4639380,129968,220964,222908,383650,1162842,6642662.0,734094,3590955.0,471883,128218,47143.0,792831,632730,124362.0,684629.0,141308,221193,361104,1642755,,239328.0,66386,269200,263126.0,84135,254962,1064549,55914,1253065,167791,533711,1047007,84309,301379.0,642368,222083.0,178808,1681462,83554,268537,146447.0,43403,454806,291046.0,53227,1197894,864754,4771298,273235,169577,94850,113121,809705.0,134922,423116,455169,200315.0,40555,200847,78441,270505,170010,363556,1397906,212126,23747,795626,68188,1270461,117418,53040,129464,546259,193835.0,290481,1148317,535762,433875.0,143632,788879,269703,155840.0,142424,73898.0,165467,238413.0,37068,468404,893809,52945,47180,506450,181649,541386.0,117639,15942,99831,75662,17581,378755,218334,,10349,143820.0,180602,78542,210597,142032,180658,1964066.0,69230,140786,374933,,174146,138649,27081,203623,48619,119207,440026,122983,158188.0,12729,169028,260442,197471,141870.0,36625,269272,57023,,283837,1930228,27222,317211,92818.0,81614,61891,2462484,75131,5921,252284,219690,578140,44303,47576,39269,237548,346344.0,31478
2025-05-09,7814322,2539822,276703.0,957477,140994,514047,252119.0,66213,1083392,25516,161453,967229,157135.0,808671,4958723,374107,178390,100524,480707,862740,227421,219745,686925,558440,261129,51665,63171,1382044,216958,139491,1363390,2410304,1035953.0,191415,52765,442898,4173954,2292983,239568,956445,253846,1053125,356899,61959,347760,740011,414952,131277,1076784,72175,137689,79913,272241,2491222,2792403.0,653147,3058209.0,390437,163765,45359.0,562980,479858,76143.0,266356.0,205213,187932,173515,1215110,,220742.0,29878,411091,429985.0,67226,263605,531006,46099,1330605,111003,215285,901995,96418,277569.0,555287,745797.0,159994,1825854,65315,187029,175727.0,46376,364730,206906.0,61759,862772,556240,2756084,317901,213142,81215,133284,222396.0,146126,487892,534605,349880.0,62709,283114,288609,169894,80915,271367,501605,137570,26844,5452879,68427,480634,102445,23095,54219,295364,541711.0,500220,555176,275993,216901.0,900069,890014,146089,141695.0,141991,43852.0,764620,87651.0,34601,239893,752458,21488,31008,270114,166346,413330.0,128493,17110,181919,70034,25290,1181581,201116,,7466,78713.0,178060,64834,123976,102249,179404,517909.0,184969,181865,374755,,158876,407776,35903,128012,251545,123064,772623,109313,77563.0,9125,119641,136798,137572,189405.0,71322,203505,90257,,543012,947417,33989,322275,151558.0,37769,60416,823200,158879,2909,114579,138680,509285,21083,50230,51193,225237,424015.0,17600
2025-05-12,15414702,1624884,153931.0,1586602,606796,569602,133817.0,97259,894041,98357,175449,813230,258468.0,854870,13828502,289656,132640,114403,1563084,439014,260867,304741,1405220,437578,342148,48888,59483,3248756,175917,311791,2131781,1973499,1095799.0,239272,17236,1993316,8029437,2812956,265184,1157794,139178,4412644,306412,261045,222864,544466,255678,208363,1737798,91456,138244,142680,306167,1437311,792584.0,485700,3926050.0,286957,255568,54022.0,1169410,980148,60723.0,223785.0,178794,195618,420292,1168938,,158328.0,48297,299431,194736.0,140081,209184,624561,61706,1029639,144525,282069,2330979,91562,717558.0,401513,436640.0,200564,1692409,119934,166280,436367.0,143029,577230,399783.0,46908,823882,1116418,3454378,448995,115063,53432,133901,191721.0,110147,315770,644403,152131.0,60467,129296,262913,121903,111985,166472,770895,189527,20296,2168467,26828,809955,147513,34402,273471,570181,174490.0,156185,770936,302457,222337.0,166985,329666,198032,116946.0,196240,23451.0,205975,112611.0,24247,341989,1171832,33588,53750,858416,156821,236143.0,98019,10123,131697,57805,76314,259202,208696,,6861,216027.0,384559,137403,183498,255111,213253,808290.0,104310,542170,271376,,486823,245368,30071,146475,62668,79774,675391,115541,95798.0,26059,109884,70958,144788,135155.0,97273,105844,168513,,494072,1810438,58664,345819,136910.0,34014,85203,487664,82107,15137,179059,163413,905297,44359,35047,59395,201653,332245.0,21513
2025-05-13,16842801,3385009,373278.0,935674,288938,462830,286158.0,137976,981346,62693,147343,1369914,273519.0,1298922,7723345,366566,85998,204302,859225,1238281,296932,190566,963275,680047,379984,100636,55924,2835750,259035,285046,1296618,5507277,2332070.0,230501,15563,1429499,6038035,1798218,221755,1173452,460327,5925521,306571,225285,357856,692339,233739,139491,1270052,73321,123509,85283,439746,919389,1184780.0,563841,2917294.0,594253,186145,58184.0,457940,944660,92427.0,309233.0,226186,109375,340829,1101506,,120932.0,730295,496156,139855.0,72877,209174,584756,40105,1212860,179341,204751,785402,76825,285636.0,262189,353958.0,593692,1968646,85695,201826,327764.0,57993,439850,213168.0,55493,764479,430946,3811548,395733,143384,84253,149150,213317.0,139621,339861,696055,298988.0,64266,147439,87828,228354,102865,256311,677795,90735,17309,1499990,85102,911924,274267,24320,95371,394531,162818.0,199376,396713,517976,139691.0,222792,306079,468260,127221.0,181708,25001.0,134691,63798.0,109907,354871,1501917,25288,75221,311693,158221,476829.0,68007,19611,140027,74955,36101,169647,405699,,12488,112262.0,285285,158731,141191,170193,110611,660680.0,287888,409310,261214,,264870,121248,19820,170223,43048,89670,636609,108207,335738.0,23069,123784,35095,171325,157749.0,77612,78840,74669,,254324,1790142,58978,324778,226373.0,92836,88481,471366,138361,12273,213252,106458,567322,18520,37688,135345,263884,164930.0,19892
2025-05-14,12468089,3333511,322453.0,784762,235423,557318,223695.0,177344,715874,46150,209039,878937,131113.0,1027546,14737537,280252,100679,100296,576266,553546,356073,282141,915200,363846,451096,77330,61112,1720359,419327,187824,1477086,1996836,1933239.0,301986,11602,1427546,5736590,1114314,196377,1612625,247404,3358604,275214,252694,277731,1037446,120650,159634,1623377,86778,289925,207844,303549,1159332,713126.0,292029,1950147.0,727514,149580,80359.0,468675,637500,87330.0,461108.0,330128,163165,374865,1636013,,196783.0,846472,227447,95883.0,63038,503463,618302,113658,1665046,179540,202888,1301907,73630,366182.0,217588,199980.0,205995,2123782,97485,232220,353696.0,35534,1420442,419253.0,87624,861199,702126,7925569,353221,96349,289711,139609,279765.0,146453,440681,632912,391948.0,62746,484109,72946,144198,268514,205201,1202740,134595,17140,783672,84687,792562,493156,20195,51013,360608,176593.0,242079,2062932,543658,565816.0,159487,557430,1013948,133847.0,199048,51089.0,134352,56134.0,88180,640521,1180752,39654,54158,333412,112299,417839.0,369453,13255,105597,43066,32482,254481,423528,,13326,132135.0,211292,397086,224098,117415,112010,1714723.0,602518,362807,232605,,233010,74808,44421,153532,52506,129736,348911,90692,188715.0,11406,81454,202931,199368,200921.0,95683,90840,103704,,194262,987367,39295,424862,201115.0,168141,96823,2281588,81281,8019,138285,81787,3516013,35120,60079,74547,299556,5048025.0,21592
2025-05-15,13139736,3178957,287150.0,889817,264306,469355,316371.0,245544,535502,25899,138878,761239,124638.0,587678,9164026,167490,74300,77969,588617,479026,265305,345083,803295,355097,233079,89585,122696,1786722,132121,158439,1245495,1684044,1238680.0,192654,8695,913822,4579454,2032726,537561,1182555,133796,6123797,175261,95085,290782,628426,121356,155644,1346122,60617,88430,157985,248790,517041,549210.0,216562,2556034.0,234082,450712,40395.0,501209,550049,56791.0,260243.0,195318,337253,504463,1114502,,84501.0,1059068,180949,73529.0,83263,204921,472268,46522,2167487,123577,106091,574745,108386,266163.0,282766,106435.0,277151,1024948,94869,256764,244818.0,32747,903702,235633.0,50678,590294,571026,2103005,224618,85940,95922,107230,85840.0,83147,241051,525853,216871.0,51891,231886,95305,196748,110126,172575,749856,111721,18786,597750,34394,482724,81137,23895,88274,445245,86830.0,491355,1031736,867509,211246.0,96891,250520,310722,548109.0,116360,27400.0,77602,53749.0,84960,205451,1490067,29475,133573,303007,275678,337015.0,103193,11550,77693,39598,18300,169151,100422,,19309,120672.0,162177,105206,142720,146542,152652,560306.0,263286,302512,229465,,303599,72994,21539,127165,30115,67068,249003,750028,187425.0,8113,238568,68611,130179,167087.0,55783,68458,94989,,157915,644918,56519,524433,143828.0,130764,77605,506724,77199,8597,249782,75964,1086730,19617,68836,71515,376784,745900.0,43660
2025-05-16,10385352,2419507,208226.0,632245,174391,311743,583328.0,142427,652372,21337,106983,500754,202435.0,554587,17619218,162843,52775,91545,453802,514164,662722,264402,922435,285272,183904,40400,48526,2157291,213669,136193,1180903,4364089,766082.0,204465,7841,3986502,4091070,1183926,248420,1020577,529240,3865416,273447,56843,210981,415021,179229,101655,912660,51686,99729,109115,180278,503151,465392.0,214498,4884189.0,340867,205214,28599.0,788957,419561,119157.0,237452.0,203214,129558,220714,888030,,81185.0,387289,97245,76839.0,52295,298958,487769,241397,825854,111334,134144,1435978,52434,239654.0,287377,106096.0,180082,961803,65572,113357,264878.0,21416,664680,191023.0,21821,586210,544297,3958546,207505,94650,164070,96217,83185.0,80060,228820,526127,173475.0,27823,158855,48890,162907,122392,190858,703840,492108,25681,663316,80518,602166,174090,23388,35133,336302,244456.0,255045,1112185,506829,769235.0,383041,283637,365963,329785.0,113104,33731.0,98774,64186.0,74917,228019,988691,48267,56985,649919,194036,482432.0,79627,13026,111417,42844,21496,118078,76673,,14880,285928.0,1033371,68581,99666,76545,167163,1795299.0,909943,175236,210646,,603102,132970,141729,124246,55949,95848,293728,288735,167080.0,17687,111156,58203,91745,234154.0,120871,82828,110419,,166603,1897750,151953,207553,191987.0,68841,51945,600376,112980,6735,174836,96245,1675912,19182,34676,42333,497754,943289.0,19194
2025-05-19,9802105,2482673,245738.0,676562,131104,378893,158255.0,435000,971610,53046,188011,555859,119043.0,761439,9332808,111228,143607,89127,487651,538450,490511,211217,1019630,262018,218924,70490,69629,1732321,155028,116261,1797981,5979148,947128.0,151261,13147,1988844,4276119,838060,227357,932424,333557,1788049,265046,64509,231502,693672,103685,139263,1389926,170737,77165,107425,192159,745386,427932.0,206552,2592855.0,377678,186950,36187.0,927339,412969,111417.0,497510.0,453648,103264,239702,561968,,110756.0,320864,636422,88246.0,74598,548132,389290,69277,1083764,89313,163997,1306214,94339,155191.0,235913,81791.0,159978,1705020,96612,200635,180144.0,22244,1166924,426540.0,40419,501813,526253,3366536,227417,89888,76548,148483,108803.0,52316,252133,470891,184389.0,71724,173928,52781,107710,188997,185244,970209,251804,12802,578252,40601,708349,170769,16335,43030,201135,116241.0,249870,814606,329565,506269.0,219968,239240,226453,102339.0,132043,44294.0,95250,281414.0,74026,293766,1213427,23717,72058,460727,123006,449971.0,110679,11693,131192,40052,15081,88269,64940,,14607,105642.0,573274,87243,144498,137941,273658,777092.0,278570,139300,1578459,,399625,133274,29688,150126,29091,90021,284192,172331,256063.0,12033,502211,60641,75502,154496.0,97102,65311,87914,,89257,1223609,61454,432169,146870.0,60700,56625,981906,59034,7741,83830,108286,904869,16566,138355,33942,162686,5430952.0,24561
2025-05-20,9080577,2820546,302243.0,934393,212393,422756,445299.0,163586,787613,37836,170947,710012,303082.0,1332387,15739607,184182,67410,102238,507624,574616,568781,375736,1426910,293512,227059,66899,58274,1534112,221250,218359,1120991,3329443,1095956.0,141930,9532,923369,4618493,1149918,295629,543658,403320,1950025,217964,57507,372257,678974,165511,156283,1680015,144393,111956,186557,253520,912035,436888.0,187097,1550131.0,377708,273546,32132.0,1034580,340523,96758.0,462381.0,194895,139958,367659,814830,,162553.0,190045,568749,138020.0,47979,341811,979747,42026,617142,131767,135675,1691130,65941,307992.0,256855,109431.0,182240,1201699,105661,256616,113017.0,31140,705453,338793.0,41838,510258,690467,6732016,232845,291913,74867,69224,120186.0,65160,310739,438135,188147.0,47255,320434,76078,538607,142683,259310,1282629,179731,15581,714497,95292,825364,244944,20491,68498,335072,209626.0,321615,1909757,332620,306879.0,145938,351552,419584,166083.0,127398,37512.0,76428,149414.0,49924,536155,1079411,36106,42772,467346,131197,544012.0,171695,10816,122416,30556,35584,156714,48633,,20200,163420.0,398972,67899,182468,200081,230500,577537.0,302737,246552,788079,,357833,122454,42535,76983,34549,51817,323319,136580,180009.0,12066,649448,77855,43789,156458.0,111639,109357,141016,,159271,912131,44762,291115,114392.0,89912,40938,1529608,101874,6576,75383,38092,442647,15449,55299,56879,259573,5250445.0,10152
2025-05-21,7794181,1721760,293958.0,647251,245860,558502,179424.0,406323,1053819,145474,1746887,748573,160850.0,855647,17374970,244780,82070,85462,483706,549649,291613,207159,866260,382117,240943,95995,50922,1367156,155222,240404,2042503,2003643,1077895.0,179400,9676,630075,11124325,1411119,194161,615409,379736,1397616,240677,49758,203670,622127,142073,166201,1327371,271342,102974,78275,220443,536310,401744.0,503850,2664032.0,249211,199206,32097.0,1243611,444300,115851.0,441751.0,162371,146029,470097,586709,,148175.0,102137,478405,118549.0,86811,315549,1030420,43599,832031,255478,294243,1413292,61966,156131.0,217234,229037.0,223484,1056347,48151,147230,148301.0,37032,632657,240903.0,53954,452806,664366,3333865,340726,468232,68349,67908,176027.0,62521,249458,587502,124525.0,43802,181182,44985,178923,135381,314158,660012,172639,36034,883720,74417,322626,85780,22361,46642,231417,78462.0,402104,866424,449931,203274.0,85841,239341,344318,72236.0,118821,42135.0,49808,511809.0,62180,316756,664041,16367,45201,521424,104191,495685.0,58723,20320,55030,60342,19386,166552,70476,,21245,271867.0,384378,68900,137950,68776,136523,480680.0,449445,122703,575070,,787601,213619,21896,138562,38512,65295,838699,127322,328471.0,12536,194815,32273,84633,267671.0,101451,366245,171309,,111914,1609655,34518,273592,127625.0,58144,61868,620273,63209,4549,170196,85539,1292776,33386,47264,34689,168053,1773629.0,18068
2025-05-22,15254278,1988587,196532.0,857126,211136,982354,331567.0,693196,768775,161918,1874116,1103198,121165.0,1131984,10239052,152390,77510,114299,497492,559041,395732,348124,826685,469433,316537,119446,507936,1162756,196315,129869,1286783,3412029,1532740.0,107375,12170,689630,4322785,948524,406526,1326891,351583,1166866,248753,52902,332109,805395,98335,133002,884129,102772,182385,174087,196293,446540,455638.0,294602,1792122.0,321864,162072,89509.0,751796,488987,112451.0,537290.0,241583,128908,371174,1839489,,142564.0,389156,518158,65566.0,61786,276815,1007793,48285,672286,109427,165922,842527,185509,179864.0,174911,116307.0,152814,849372,58790,211972,252333.0,77019,674735,274482.0,99864,697424,603970,10654589,620032,177747,83209,71870,197238.0,47071,463443,830815,172734.0,105117,271751,116867,572705,320726,471688,686984,144082,65178,452605,63155,1402327,207816,24172,175612,249118,61176.0,334307,755687,505580,353330.0,116097,363297,306043,99021.0,142084,287973.0,57210,392182.0,36209,423423,764314,29324,46327,478913,263466,405498.0,87477,9686,151826,37506,26251,126286,19977,7190988.0,13769,186162.0,293219,51351,179610,535803,249981,780096.0,161674,240491,561858,,354058,106723,42423,170210,61621,75185,393636,104469,1142594.0,17699,464814,87052,104528,224170.0,129106,104968,80003,,104440,954139,79544,458993,239825.0,108270,94948,837518,64980,5256,116610,109430,676776,22417,33589,132183,336340,1460080.0,35860
